,label,thresh,coordinates
26302,0,0,"[82, 30, -40, -65, -2, 0, -2]"
26303,0,0,"[87, 32, -35, -73, 1, -1, -3]"
26304,0,0,"[91, 31, -37, -77, 5, -3, -6]"
26305,0,0,"[99, 23, -46, -85, 4, -1, -6]"
26306,0,0,"[88, 32, -40, -71, -1, 0, -3]"
26307,0,0,"[90, 33, -38, -75, -1, -1, -2]"
26308,0,0,"[89, 24, -35, -78, -2, 0, -1]"
26309,0,0,"[93, 30, -39, -79, -3, 0, -1]"
26310,0,0,"[92, 28, -41, -78, -5, 1, 0]"
26311,0,0,"[91, 32, -33, -78, -6, 1, 0]"
26312,0,0,"[89, 32, -29, -78, -2, 1, 0]"
26313,0,0,"[89, 32, -31, -77, 0, 0, 0]"
26314,0,0,"[91, 30, -35, -78, 0, 0, 0]"
26315,0,0,"[92, 31, -28, -82, 0, 0, 0]"
26316,0,0,"[94, 34, -31, -82, 2, 0, -2]"
26317,0,0,"[88, 31, -35, -75, 4, 0, -3]"
26318,0,0,"[92, 32, -42, -75, 2, 0, -3]"
26319,0,0,"[94, 36, -42, -76, 0, 0, -3]"
26320,0,0,"[92, 36, -34, -77, 0, 0, -2]"
26321,0,0,"[90, 35, -32, -77, 0, 0, -1]"
26322,0,0,"[92, 34, -38, -77, 0, 0, 0]"
26323,0,0,"[92, 37, -37, -76, 0, 0, 0]"
26324,0,0,"[93, 36, -39, -76, 0, 0, 0]"
26325,0,0,"[91, 33, -36, -77, -1, 0, 0]"
26326,0,0,"[91, 33, -36, -77, -1, 0, 0]"
26327,0,0,"[90, 34, -35, -76, -1, 0, 0]"
26328,0,0,"[91, 34, -35, -77, 0, 0, 0]"
26329,0,0,"[91, 34, -35, -77, 0, 0, 0]"
26330,0,0,"[90, 33, -35, -76, 0, 0, 0]"
26331,0,0,"[92, 33, -36, -78, 0, 0, 0]"
26332,0,0,"[90, 33, -34, -77, 0, 0, 0]"
26333,0,0,"[90, 35, -34, -76, 0, 0, 0]"
26334,0,0,"[92, 34, -36, -77, 0, 0, 0]"
26335,0,0,"[95, 37, -39, -78, 0, 0, 0]"
26336,0,0,"[89, 34, -34, -75, 0, 0, 0]"
26337,0,0,"[91, 33, -36, -77, 0, 0, 0]"
26338,0,0,"[90, 35, -30, -77, 0, 0, 0]"
26339,0,0,"[90, 32, -37, -75, 0, 0, 0]"
26340,0,0,"[89, 33, -35, -75, 0, 0, 0]"
26341,0,0,"[92, 34, -36, -78, 0, 0, 0]"
26342,0,0,"[90, 34, -35, -76, 0, 0, 0]"
26343,0,0,"[92, 34, -36, -77, 0, 0, 0]"
26344,0,0,"[92, 34, -36, -78, 0, 0, 0]"
26345,0,0,"[91, 35, -37, -76, 0, 0, 0]"
26346,0,0,"[93, 35, -35, -79, 0, 0, 0]"
26347,0,0,"[93, 37, -36, -77, 0, 0, 0]"
26348,0,0,"[91, 34, -35, -77, 0, 0, 0]"
26349,0,0,"[91, 34, -36, -76, 0, 0, 0]"
26350,0,0,"[91, 33, -35, -77, 0, 0, 0]"
26351,0,0,"[91, 34, -35, -77, 0, 0, 0]"
26352,0,0,"[90, 33, -35, -76, 0, 0, 0]"
26353,0,0,"[92, 33, -36, -78, 0, 0, 0]"
26354,0,0,"[90, 33, -35, -76, 0, 0, 0]"
26355,0,0,"[91, 34, -35, -77, 0, 0, 0]"
26356,0,0,"[92, 34, -36, -78, 0, 0, 0]"
26357,0,0,"[92, 34, -36, -77, 0, 0, 0]"
26358,0,0,"[90, 33, -36, -76, 0, 0, 0]"
26359,0,0,"[90, 33, -36, -76, 0, 0, 0]"
26360,0,0,"[90, 33, -35, -76, 0, 0, 0]"
26361,0,0,"[92, 34, -36, -78, 0, 0, 0]"
26362,0,0,"[89, 34, -34, -75, 0, 0, 0]"
26363,0,0,"[91, 33, -36, -77, 0, 0, 0]"
26364,0,0,"[91, 33, -35, -77, 0, 0, 0]"
26365,0,0,"[90, 28, -33, -79, 0, 0, 0]"
26366,0,0,"[92, 35, -36, -77, 0, 0, 0]"
26367,0,0,"[90, 33, -35, -76, 0, 0, 0]"
26368,0,0,"[93, 35, -35, -79, 0, 0, 0]"
26369,0,0,"[90, 34, -33, -77, 0, 0, 0]"
26370,0,0,"[92, 33, -37, -77, 0, 0, 0]"
26371,0,0,"[91, 32, -37, -77, 0, 0, 0]"
26372,0,0,"[89, 34, -34, -75, 0, 0, 0]"
26373,0,0,"[94, 36, -37, -78, 0, 0, 0]"
26374,0,0,"[92, 35, -35, -78, 0, 0, 0]"
26375,0,0,"[91, 34, -35, -77, 0, 0, 0]"
26376,0,0,"[90, 31, -36, -76, 0, 0, 0]"
26377,0,0,"[92, 33, -37, -77, 0, 0, 0]"
26378,0,0,"[92, 34, -34, -78, 0, 0, 0]"
26379,0,0,"[90, 33, -35, -76, 0, 0, 0]"
26380,0,0,"[92, 32, -36, -78, 0, 0, 0]"
26381,0,0,"[90, 33, -36, -76, 0, 0, 0]"
26382,0,0,"[94, 34, -35, -80, 0, 0, 0]"
26383,0,0,"[90, 32, -37, -76, 0, 0, 0]"
26384,0,0,"[90, 32, -36, -76, 0, 0, 0]"
26385,0,0,"[92, 33, -36, -78, 0, 0, 0]"
26386,0,0,"[89, 33, -35, -75, 0, 0, 0]"
26387,0,0,"[93, 33, -38, -78, 0, 0, 0]"
26388,0,0,"[90, 32, -37, -75, 0, 0, 0]"
26389,0,0,"[91, 33, -37, -76, 0, 0, 0]"
26390,0,0,"[92, 34, -38, -77, 0, 0, 0]"
26391,0,0,"[91, 33, -37, -76, 0, 0, 0]"
26392,0,0,"[91, 33, -37, -76, 0, 0, 0]"
26393,0,0,"[91, 33, -37, -76, 0, 0, 0]"
26394,0,0,"[92, 32, -38, -77, 0, 0, 0]"
26395,0,0,"[90, 32, -37, -75, 0, 0, 0]"
26396,0,0,"[90, 33, -37, -75, 0, 0, 0]"
26397,0,0,"[92, 34, -40, -75, 0, 0, 0]"
26398,0,0,"[92, 34, -40, -76, 0, 0, 0]"
26399,0,0,"[89, 33, -36, -75, 0, 0, 0]"
26400,0,0,"[91, 33, -35, -77, 0, 0, 0]"
26401,0,0,"[92, 32, -38, -77, 0, 0, 0]"
26402,0,0,"[91, 33, -38, -76, 0, 0, 0]"
26403,0,0,"[90, 33, -38, -75, 0, 0, 0]"
26404,0,0,"[92, 33, -37, -77, 0, 0, 0]"
26405,0,0,"[91, 33, -37, -76, 0, 0, 0]"
26406,0,0,"[91, 32, -36, -77, 0, 0, 0]"
26407,0,0,"[92, 32, -38, -78, 0, 0, 0]"
26408,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26409,0,0,"[91, 33, -37, -76, 0, 0, 0]"
26410,0,0,"[90, 32, -37, -76, 0, 0, 0]"
26411,0,0,"[91, 31, -36, -78, 0, 0, 0]"
26412,0,0,"[90, 31, -37, -76, 0, 0, 0]"
26413,0,0,"[92, 32, -40, -77, 0, 0, 0]"
26414,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26415,0,0,"[91, 32, -37, -77, 0, 0, 0]"
26416,0,0,"[91, 32, -37, -77, 0, 0, 0]"
26417,0,0,"[90, 32, -37, -76, 0, 0, 0]"
26418,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26419,0,0,"[90, 33, -38, -75, 0, 0, 0]"
26420,0,0,"[92, 32, -38, -77, 0, 0, 0]"
26421,0,0,"[90, 32, -35, -76, 0, 0, 0]"
26422,0,0,"[90, 33, -37, -75, 0, 0, 0]"
26423,0,0,"[91, 31, -37, -77, 0, 0, 0]"
26424,0,0,"[90, 31, -39, -75, 0, 0, 0]"
26425,0,0,"[90, 31, -38, -76, 0, 0, 0]"
26426,0,0,"[90, 32, -37, -76, 0, 0, 0]"
26427,0,0,"[91, 33, -38, -76, 0, 0, 0]"
26428,0,0,"[90, 32, -39, -75, 0, 0, 0]"
26429,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26430,0,0,"[91, 33, -38, -76, 0, 0, 0]"
26431,0,0,"[92, 32, -38, -77, 0, 0, 0]"
26432,0,0,"[92, 32, -39, -77, 0, 0, 0]"
26433,0,0,"[89, 32, -38, -74, 0, 0, 0]"
26434,0,0,"[92, 33, -37, -77, 0, 0, 0]"
26435,0,0,"[90, 32, -37, -76, 0, 0, 0]"
26436,0,0,"[90, 32, -37, -76, 0, 0, 0]"
26437,0,0,"[91, 31, -36, -78, 0, 0, 0]"
26438,0,0,"[89, 32, -38, -74, 0, 0, 0]"
26439,0,0,"[89, 32, -38, -74, 0, 0, 0]"
26440,0,0,"[92, 32, -38, -77, 0, 0, 0]"
26441,0,0,"[89, 33, -36, -75, 0, 0, 0]"
26442,0,0,"[90, 32, -37, -76, 0, 0, 0]"
26443,0,0,"[91, 32, -37, -77, 0, 0, 0]"
26444,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26445,0,0,"[93, 31, -41, -77, 0, 0, 0]"
26446,0,0,"[90, 32, -38, -75, 0, 0, 0]"
26447,0,0,"[94, 33, -41, -78, -1, 0, 0]"
26448,0,0,"[91, 33, -37, -76, -1, 0, 0]"
26449,0,0,"[90, 32, -36, -76, 0, 0, 0]"
26450,0,0,"[93, 31, -39, -78, 0, 0, 0]"
26451,0,0,"[90, 31, -38, -76, 0, 0, 0]"
26452,0,0,"[94, 32, -40, -79, 0, 1, 0]"
26453,0,0,"[92, 36, -38, -76, 0, 0, 0]"
26454,0,0,"[94, 34, -39, -78, 0, 0, 0]"
26455,0,0,"[90, 29, -36, -77, 0, 0, 0]"
26456,0,0,"[86, 29, -33, -74, 0, 0, 0]"
26457,0,0,"[90, 31, -35, -77, 0, 0, 0]"
26458,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26459,0,0,"[101, 37, -45, -82, -1, 0, 0]"
26460,0,0,"[88, 31, -35, -74, 0, 0, 0]"
26461,0,0,"[88, 32, -33, -75, 0, 0, 0]"
26462,0,0,"[92, 32, -38, -77, 0, 0, 0]"
26463,0,0,"[98, 47, -37, -78, 1, 1, 0]"
26464,0,0,"[102, 38, -45, -83, 0, -1, 0]"
26465,0,0,"[93, 36, -41, -75, 0, 0, 0]"
26466,0,0,"[94, 30, -39, -80, 0, 0, 0]"
26467,0,0,"[83, 30, -31, -71, 0, 0, 0]"
26468,0,0,"[93, 30, -39, -79, 0, 0, 0]"
26469,0,0,"[90, 31, -38, -75, 1, 0, 0]"
26470,0,0,"[93, 31, -43, -77, 0, 0, 0]"
26471,0,0,"[91, 32, -40, -75, 0, 0, 0]"
26472,0,0,"[91, 33, -38, -76, 0, 0, 0]"
26473,0,0,"[90, 32, -38, -75, 0, 0, 0]"
26474,0,0,"[90, 31, -38, -76, 0, 0, 0]"
26475,0,0,"[90, 31, -38, -76, 0, 0, 0]"
26476,0,0,"[90, 31, -38, -76, 0, 0, 0]"
26477,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26478,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26479,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26480,0,0,"[91, 31, -39, -76, 0, 0, 0]"
26481,0,0,"[91, 31, -39, -76, 0, 0, 0]"
26482,0,0,"[93, 32, -36, -80, 0, 0, 0]"
26483,0,0,"[91, 32, -38, -76, 1, 0, 0]"
26484,0,0,"[91, 34, -39, -75, 1, 0, 0]"
26485,0,0,"[90, 32, -41, -74, 1, 0, 0]"
26486,0,0,"[91, 31, -42, -74, 1, 0, 0]"
26487,0,0,"[92, 32, -42, -75, 1, 0, 0]"
26488,0,0,"[91, 32, -43, -74, 0, 0, 0]"
26489,0,0,"[90, 34, -41, -72, 0, 0, 0]"
26490,0,0,"[91, 31, -43, -74, 0, 0, 0]"
26491,0,0,"[92, 33, -43, -74, -1, 0, 0]"
26492,0,0,"[90, 32, -41, -73, -1, 0, 0]"
26493,0,0,"[93, 32, -41, -77, -1, 0, 0]"
26494,0,0,"[91, 33, -38, -76, 0, 0, 0]"
26495,0,0,"[90, 32, -37, -75, 0, 0, 0]"
26496,0,0,"[93, 30, -41, -78, 0, 0, 0]"
26497,0,0,"[90, 30, -40, -75, 0, 0, 0]"
26498,0,0,"[91, 31, -41, -75, 0, 0, 0]"
26499,0,0,"[92, 31, -43, -75, 0, 0, 0]"
26500,0,0,"[91, 32, -42, -74, 0, 0, 0]"
26501,0,0,"[91, 32, -41, -75, 0, 0, 0]"
26502,0,0,"[90, 32, -39, -74, 0, 0, 0]"
26503,0,0,"[91, 32, -41, -75, 0, 0, 0]"
26504,0,0,"[92, 33, -40, -76, 0, 0, 0]"
26505,0,0,"[91, 32, -41, -75, 0, 0, 0]"
26506,0,0,"[91, 32, -41, -75, 0, 0, 0]"
26507,0,0,"[92, 31, -41, -76, 0, 0, 0]"
26508,0,0,"[91, 31, -40, -76, 0, 0, 0]"
26509,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26510,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26511,0,0,"[91, 31, -42, -75, 0, 0, 0]"
26512,0,0,"[90, 31, -41, -74, 0, 0, 0]"
26513,0,0,"[91, 32, -42, -74, 0, 0, 0]"
26514,0,0,"[91, 31, -42, -75, 0, 0, 0]"
26515,0,0,"[91, 32, -41, -75, 0, 0, 0]"
26516,0,0,"[90, 32, -41, -74, 0, 0, 0]"
26517,0,0,"[92, 30, -42, -76, 0, 0, 0]"
26518,0,0,"[90, 31, -41, -74, 0, 0, 0]"
26519,0,0,"[92, 32, -41, -76, 0, 0, 0]"
26520,0,0,"[92, 32, -42, -75, 0, 0, 0]"
26521,0,0,"[91, 31, -42, -75, 0, 0, 0]"
26522,0,0,"[91, 32, -42, -74, 0, 0, 0]"
26523,0,0,"[91, 32, -42, -74, 0, 0, 0]"
26524,0,0,"[91, 31, -41, -75, -1, 0, 0]"
26525,0,0,"[91, 29, -40, -76, 0, 0, 0]"
26526,0,0,"[91, 30, -40, -76, 0, 0, 0]"
26527,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26528,0,0,"[91, 31, -41, -75, 0, 0, 0]"
26529,0,0,"[91, 32, -42, -74, 0, 0, 0]"
26530,0,0,"[91, 32, -41, -75, 0, 0, 0]"
26531,0,0,"[90, 32, -41, -74, 0, 0, 0]"
26532,0,0,"[91, 31, -40, -76, 0, 0, 0]"
26533,0,0,"[91, 31, -41, -75, 0, 0, 0]"
26534,0,0,"[90, 32, -41, -74, 0, 0, 0]"
26535,0,0,"[92, 32, -42, -75, 0, 0, 0]"
26536,0,0,"[90, 32, -42, -73, 0, 0, 0]"
26537,0,0,"[90, 31, -40, -75, -1, 0, 0]"
26538,0,0,"[92, 31, -40, -77, -1, 0, 0]"
26539,0,0,"[91, 30, -39, -77, -1, 0, 0]"
26540,0,0,"[91, 29, -40, -76, 0, 0, 0]"
26541,0,0,"[91, 30, -40, -76, 0, 0, 0]"
26542,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26543,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26544,0,0,"[90, 32, -39, -75, 0, 0, 0]"
26545,0,0,"[91, 32, -40, -75, 0, 0, 0]"
26546,0,0,"[91, 31, -40, -76, 0, 0, 0]"
26547,0,0,"[91, 31, -39, -76, 0, 0, 0]"
26548,0,0,"[92, 32, -39, -77, 0, 0, 0]"
26549,0,0,"[89, 31, -39, -74, 0, 0, 0]"
26550,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26551,0,0,"[92, 30, -39, -78, 0, 0, 0]"
26552,0,0,"[90, 31, -37, -76, 0, 0, 0]"
26553,0,0,"[91, 31, -38, -77, 0, 0, 0]"
26554,0,0,"[92, 32, -38, -77, 0, 0, 0]"
26555,0,0,"[91, 31, -39, -76, 0, 0, 0]"
26556,0,0,"[90, 31, -38, -76, 0, 0, 0]"
26557,0,0,"[92, 32, -38, -77, 0, 0, 0]"
26558,0,0,"[90, 32, -39, -75, 0, 0, 0]"
26559,0,0,"[92, 32, -40, -76, 0, 0, 0]"
26560,0,0,"[92, 31, -40, -77, 0, 0, 0]"
26561,0,0,"[90, 32, -38, -75, 0, 0, 0]"
26562,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26563,0,0,"[92, 30, -40, -77, 0, 0, 0]"
26564,0,0,"[90, 31, -39, -75, 0, 0, 0]"
26565,0,0,"[91, 31, -39, -76, 0, 0, 0]"
26566,0,0,"[91, 31, -39, -76, 0, 0, 0]"
26567,0,0,"[91, 32, -40, -75, 0, 0, 0]"
26568,0,0,"[91, 32, -41, -75, 0, 0, 0]"
26569,0,0,"[91, 32, -41, -75, 0, 0, 0]"
26570,0,0,"[90, 32, -41, -74, 0, 0, 0]"
26571,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26572,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26573,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26574,0,0,"[90, 32, -41, -74, 0, 0, 0]"
26575,0,0,"[91, 32, -42, -74, 0, 0, 0]"
26576,0,0,"[91, 31, -43, -74, 0, 0, 0]"
26577,0,0,"[92, 31, -41, -76, 0, 0, 0]"
26578,0,0,"[91, 31, -39, -76, 0, 0, 0]"
26579,0,0,"[91, 31, -39, -76, 0, 0, 0]"
26580,0,0,"[92, 32, -40, -76, 0, 0, 0]"
26581,0,0,"[90, 32, -41, -74, 0, 0, 0]"
26582,0,0,"[91, 31, -42, -74, 0, 0, 0]"
26583,0,0,"[92, 32, -42, -75, 0, 0, 0]"
26584,0,0,"[91, 32, -41, -75, 0, 0, 0]"
26585,0,0,"[91, 31, -41, -75, 0, 0, 0]"
26586,0,0,"[91, 31, -41, -75, 0, 0, 0]"
26587,0,0,"[91, 31, -41, -75, 0, 0, 0]"
26588,0,0,"[91, 31, -42, -75, 0, 0, 0]"
26589,0,0,"[92, 31, -41, -76, 0, 0, 0]"
26590,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26591,0,0,"[91, 30, -40, -76, 0, 0, 0]"
26592,0,0,"[91, 31, -41, -75, 0, 0, 0]"
26593,0,0,"[91, 31, -41, -75, 0, 0, 0]"
26594,0,0,"[90, 31, -40, -74, 0, 0, 0]"
26595,0,0,"[91, 31, -41, -75, 0, 0, 0]"
26596,0,0,"[91, 33, -40, -75, 0, 0, 0]"
26597,0,0,"[91, 30, -41, -76, 0, 0, 0]"
26598,0,0,"[92, 31, -40, -77, 0, 0, 0]"
26599,0,0,"[91, 30, -41, -76, 0, 0, 0]"
26600,0,0,"[92, 31, -41, -76, 0, 0, 0]"
26601,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26602,0,0,"[91, 32, -40, -75, 0, 0, 0]"
26603,0,0,"[91, 31, -40, -76, 0, 0, 0]"
26604,0,0,"[91, 32, -40, -75, 0, 0, 0]"
26605,0,0,"[91, 32, -40, -75, 0, 0, 0]"
26606,0,0,"[91, 31, -40, -76, 0, 0, 0]"
26607,0,0,"[88, 30, -38, -73, 0, 0, 0]"
26608,0,0,"[94, 32, -44, -77, 0, 0, 0]"
26609,0,0,"[64, 22, -22, -56, 0, 0, 0]"
26610,0,0,"[93, 31, -43, -77, -2, 1, 0]"
26611,0,0,"[84, 26, -32, -73, 1, 0, 0]"
26612,0,0,"[84, 36, -37, -66, 1, 1, 0]"
26613,0,0,"[89, 30, -42, -72, 0, 0, 0]"
26614,0,0,"[94, 30, -44, -78, -1, 0, 0]"
26615,0,0,"[92, 33, -39, -76, -1, 0, 0]"
26616,0,0,"[90, 33, -37, -75, 0, 0, 0]"
26617,0,0,"[90, 30, -42, -74, 0, 0, 0]"
26618,0,0,"[90, 28, -45, -73, -1, 0, 0]"
26619,0,0,"[91, 33, -42, -74, -2, 0, -1]"
26620,0,0,"[92, 34, -38, -76, -2, 0, -1]"
26621,0,0,"[90, 34, -32, -77, -1, 0, 0]"
26622,0,0,"[90, 32, -33, -77, 0, 0, 0]"
26623,0,0,"[91, 31, -39, -76, 0, 0, 0]"
26624,0,0,"[92, 33, -42, -75, 0, 0, 0]"
26625,0,0,"[92, 33, -41, -75, 0, 0, 0]"
26626,0,0,"[90, 32, -37, -75, 0, 0, 0]"
26627,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26628,0,0,"[90, 31, -38, -76, 0, 0, 0]"
26629,0,0,"[90, 32, -39, -75, 0, 0, 0]"
26630,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26631,0,0,"[92, 32, -40, -76, 0, 0, 0]"
26632,0,0,"[92, 32, -39, -77, 0, 0, 0]"
26633,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26634,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26635,0,0,"[90, 32, -38, -75, 0, 0, 0]"
26636,0,0,"[90, 31, -40, -75, 0, 0, 0]"
26637,0,0,"[92, 31, -40, -77, 0, 0, 0]"
26638,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26639,0,0,"[92, 32, -40, -76, 0, 0, 0]"
26640,0,0,"[92, 32, -40, -76, 0, 0, 0]"
26641,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26642,0,0,"[91, 32, -37, -77, 0, 0, 0]"
26643,0,0,"[90, 32, -39, -75, 0, 0, 0]"
26644,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26645,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26646,0,0,"[90, 31, -38, -75, 0, 0, 0]"
26647,0,0,"[92, 32, -39, -77, 0, 0, 0]"
26648,0,0,"[90, 32, -39, -75, 0, 0, 0]"
26649,0,0,"[90, 32, -39, -75, 0, 0, 0]"
26650,0,0,"[90, 31, -38, -75, 0, 0, 0]"
26651,0,0,"[92, 31, -39, -77, 0, 0, 0]"
26652,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26653,0,0,"[90, 32, -38, -75, 0, 0, 0]"
26654,0,0,"[92, 31, -39, -77, 0, 0, 0]"
26655,0,0,"[91, 32, -38, -76, 0, 0, 0]"
26656,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26657,0,0,"[91, 32, -39, -76, 0, 0, 0]"
26658,0,0,"[92, 32, -39, -77, 0, 0, 0]"
26659,0,0,"[94, 29, -45, -77, 0, 0, 0]"
26660,0,0,"[92, 32, -42, -75, -1, 1, -2]"
26661,0,0,"[91, 28, -42, -76, -1, 1, -3]"
26662,0,0,"[104, 23, -56, -85, -6, 5, -7]"
26663,0,0,"[125, 24, -65, -104, -8, 8, -15]"
26664,0,0,"[136, 10, -87, -104, -10, 6, -23]"
26665,0,0,"[119, 30, -74, -88, -11, 13, -22]"
26666,0,0,"[94, 13, -58, -73, -4, 9, -22]"
26667,0,0,"[97, 23, -53, -78, -2, 1, -23]"
26668,0,0,"[102, 24, -50, -86, -1, 0, -22]"
26669,0,0,"[88, 24, -35, -77, 2, 2, -23]"
26670,0,0,"[82, 31, -38, -66, 8, -1, -22]"
26671,0,0,"[70, 28, -34, -55, 11, -5, -23]"
26672,0,0,"[62, 29, -29, -47, 10, -9, -26]"
26673,0,0,"[56, 30, -15, -45, 11, -11, -28]"
26674,0,0,"[54, 27, -7, -46, 10, -12, -29]"
26675,0,0,"[57, 30, 7, -48, 10, -13, -27]"
26676,0,0,"[70, 39, 19, -55, 11, -17, -25]"
26677,0,0,"[79, 35, 20, -68, 7, -17, -22]"
26678,0,0,"[88, -7, -20, -85, -2, -1, 0]"
26679,0,0,"[86, -8, -16, -84, -2, -1, 0]"
26680,0,0,"[84, -6, -16, -82, -1, -1, 0]"
26681,0,0,"[83, -7, -18, -81, -2, 0, 0]"
26682,0,0,"[83, -7, -17, -81, -2, 0, 0]"
26683,0,0,"[83, -7, -18, -81, -2, 0, 0]"
26684,0,0,"[84, -6, -22, -81, -1, -1, 0]"
26685,0,0,"[88, -6, -23, -85, -2, -1, 0]"
26686,0,0,"[92, -8, -21, -89, -2, -1, -1]"
26687,0,0,"[93, -6, -16, -91, -1, -1, -1]"
26688,0,0,"[101, -10, -20, -98, 1, -1, 0]"
26689,0,0,"[102, -14, -20, -99, 0, 0, 0]"
26690,0,0,"[97, -11, -18, -95, 0, 0, 0]"
26691,0,0,"[93, -10, -17, -91, 0, 1, 0]"
26692,0,0,"[90, -11, -17, -88, 0, 0, 0]"
26693,0,0,"[87, -10, -13, -85, 0, 0, 0]"
26694,0,0,"[90, -9, -14, -88, 0, 0, 1]"
26695,0,0,"[101, -13, -23, -97, -1, -1, 1]"
26696,0,0,"[106, -15, -23, -102, -4, 0, 0]"
26697,0,0,"[104, -13, -19, -101, -4, 1, 0]"
26698,0,0,"[103, -11, -15, -101, -3, 0, 0]"
26699,0,0,"[102, -13, -15, -100, -3, 0, 0]"
26700,0,0,"[96, -11, -12, -95, -3, 1, 0]"
26701,0,0,"[98, -11, -15, -96, -4, 1, 0]"
26702,0,0,"[117, -12, -23, -114, -7, -4, -2]"
26703,0,0,"[141, -16, -19, -139, -8, -5, -5]"
26704,0,0,"[157, -18, -14, -155, -6, -5, -5]"
26705,0,0,"[180, -21, -19, -178, -5, -7, -9]"
26706,0,0,"[176, -26, -12, -174, -7, -9, -10]"
26707,0,0,"[172, -39, -3, -168, -6, -14, -13]"
26708,0,0,"[197, -60, 1, -188, -1, -17, -14]"
26709,0,0,"[184, -74, 11, -168, 6, -16, -10]"
26710,0,0,"[187, -96, -12, -160, 10, 2, -12]"
26711,0,0,"[178, -106, -39, -137, -6, 43, -6]"
26712,0,0,"[98, -76, -17, -59, -30, 43, -2]"
26713,0,0,"[213, 50, -207, -3, -38, -43, -22]"
26714,0,0,"[123, -41, -82, -82, -25, 43, -18]"
26715,0,0,"[122, -88, 21, -82, -21, 43, -4]"
26716,0,0,"[56, 35, 40, -16, -17, 24, 0]"
26717,0,0,"[94, 29, 2, -89, 2, 3, -3]"
26718,0,0,"[100, 22, 21, -95, 13, -1, 0]"
26719,0,0,"[93, 1, 17, -91, 12, 2, 0]"
26720,0,0,"[89, 3, 16, -88, 4, 7, 0]"
26721,0,0,"[86, 11, 9, -85, -3, 7, 2]"
26722,0,0,"[79, 18, 7, -77, -5, 6, 2]"
26723,0,0,"[79, 19, 4, -77, 0, 4, 1]"
26724,0,0,"[79, 18, 3, -77, 3, 1, 1]"
26725,0,0,"[85, 14, 11, -83, 4, -1, 1]"
26726,0,0,"[85, 12, 11, -83, 1, -2, 1]"
26727,0,0,"[86, 13, 10, -84, 0, -1, 0]"
26728,0,0,"[84, 13, 7, -83, -2, 0, 0]"
26729,0,0,"[86, 14, 8, -84, -2, 1, 0]"
26730,0,0,"[89, 15, 5, -88, 0, 0, 0]"
26731,0,0,"[95, 13, 7, -94, 1, -1, 0]"
26732,0,0,"[93, 14, 8, -92, 1, -2, 0]"
26733,0,0,"[94, 15, 6, -93, 1, -1, 0]"
26734,0,0,"[95, 15, 7, -94, 0, 0, 0]"
26735,0,0,"[93, 15, 6, -92, -1, 1, 0]"
26736,0,0,"[94, 17, 6, -92, -1, 1, 0]"
26737,0,0,"[93, 16, 6, -91, -1, 0, 0]"
26738,0,0,"[92, 16, 6, -90, 0, 0, 0]"
26739,0,0,"[91, 15, 5, -90, 0, 0, 0]"
26740,0,0,"[87, 16, 6, -85, 0, 1, 0]"
26741,0,0,"[85, 16, 7, -83, 0, 1, 0]"
26742,0,0,"[86, 18, 5, -84, 1, 2, 0]"
26743,0,0,"[86, 18, 5, -84, 2, 1, 0]"
26744,0,0,"[86, 17, 7, -84, 2, 1, 0]"
26745,0,0,"[85, 16, 7, -83, 2, 0, 0]"
26746,0,0,"[86, 16, 3, -84, 2, 0, 0]"
26747,0,0,"[86, 14, 0, -85, 2, 0, 0]"
26748,0,0,"[89, 13, -4, -88, 2, 0, 1]"
26749,0,0,"[103, 18, -4, -101, -2, 7, 4]"
26750,0,0,"[45, 18, 2, -41, -1, 15, 1]"
26751,0,0,"[29, 7, 3, -28, 5, 8, 0]"
26752,0,0,"[39, 23, 8, -31, 7, 3, 0]"
